groupby_lastfm,year,song,artist,genre,inverse_score,number_of_weeks,old_popularity,artist_rank,lastfm,lastfm_rank,youtube,youtube_rank,new_total_count,genre_category,Alternative & Punk,Classical,Electronica,Jazz,Other,Pop,Rock,Soundtrack,Traditional,Urban,number_of_songs_by_artist,total_number_of_songs_by_artist,genre_Count_from2005,groupby_youtube,groupby_5,groupby_3,rankby_total_count,groupby_3_total_rank,groupby_5_total_rank,full_gerne_count
4,1966,Pandora's Golden Heebie Jeebies,The Association,Rock,376,7,3412,144,8208,3342,12536.0,5450,20744.0,6,0,0,0,0,0,0,1,0,0,0,103,113,1990,7,4,2,5144,2,4,75454
9,1961,A Little Feeling (Called Love),Jack Scott,Rock,11,2,7673,93,166,6901,20519.0,4805,20685.0,6,0,0,0,0,0,0,1,0,0,0,138,138,1990,6,3,2,5149,2,4,75454
4,1966,Spanish Nights And You,Connie Francis,Rock,4,2,8120,2,16806,2552,3849.0,6879,20655.0,-1,0,0,0,0,0,0,0,0,0,0,485,485,1990,9,5,3,5152,2,4,75454
10,1968,The Thought Of Loving You,The Crystal Mansion,Rock,48,5,6567,1838,11,7947,20641.0,4797,20652.0,6,0,0,0,0,0,0,1,0,0,0,5,5,1990,6,3,2,5153,2,4,75454
5,1969,Apricot Brandy,Rhinoceros,Rock,391,10,3313,1314,7729,3399,12897.0,5419,20626.0,6,0,0,0,0,0,0,1,0,0,0,10,10,1990,7,4,2,5155,2,4,75454
10,1968,Where Is My Mind,The Vanilla Fudge,Rock,104,6,5812,650,4,8070,20504.0,4809,20508.0,6,0,0,0,0,0,0,1,0,0,0,23,23,1990,6,3,2,5159,2,4,75454
8,1960,Blue Velvet,The Statues,Rock,26,3,7040,2031,276,6578,20161.0,4821,20437.0,6,0,0,0,0,0,0,1,0,0,0,3,3,1990,6,3,2,5162,2,4,75454
7,1964,Another Cup Of Coffee,Brook Benton,Rock,291,7,4106,5,753,5759,19648.0,4848,20401.0,6,0,0,0,0,0,0,1,0,0,0,365,370,1990,6,3,2,5165,2,4,75454
5,1968,Don't Give Up,Petula Clark,Rock,317,7,3880,71,4190,3998,16168.0,5108,20358.0,6,0,0,0,0,0,0,1,0,0,0,161,190,1990,7,4,2,5166,2,4,75454
7,1968,(The Lament Of The Cherokee) Indian Reservation,Don Fardon,Rock,556,9,2391,1396,1207,5297,19116.0,4877,20323.0,6,0,0,0,0,0,0,1,0,0,0,9,14,1990,6,3,2,5169,2,4,75454
6,1960,Barbara,The Temptations,Rock,467,10,2830,18,3446,4209,16868.0,5042,20314.0,6,0,0,0,0,0,0,1,0,0,0,269,478,1990,7,4,2,5170,2,4,75454
4,1968,Money,The Lovin' Spoonful,Rock,238,6,4556,122,17188,2527,3082.0,7110,20270.0,6,0,0,0,0,0,0,1,0,0,0,117,117,1990,9,5,3,5172,2,4,75454
3,1959,Plenty Good Lovin',Connie Francis,Rock,141,7,5423,2,20078,2368,148.0,8322,20226.0,6,0,0,0,0,0,0,1,0,0,0,485,485,1990,10,5,3,5174,2,4,75454
4,1969,Tear Drop City,The Monkees,Rock,254,7,4393,85,13647,2756,6495.0,6294,20142.0,6,0,0,0,0,0,0,1,0,0,0,144,166,1990,8,4,3,5179,2,4,75454
10,1963,Donna The Prima Donna,Dion (Di Muci),Rock,826,11,1323,1238,1,8199,20091.0,4823,20092.0,6,0,0,0,0,0,0,1,0,0,0,11,11,1990,6,3,2,5180,2,4,75454
8,1970,No Arms Can Ever Hold You,Bobby Vinton,Rock,21,4,7197,15,278,6571,19796.0,4842,20074.0,6,0,0,0,0,0,0,1,0,0,0,291,369,1990,6,3,2,5181,2,4,75454
6,1969,The Colour Of My Love,Jefferson,Rock,204,9,4823,703,1817,4877,18163.0,4946,19980.0,6,0,0,0,0,0,0,1,0,0,0,21,21,1990,6,3,2,5187,2,4,75454
10,1961,Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,Rock,837,11,1287,1230,1,8173,19960.0,4830,19961.0,6,0,0,0,0,0,0,1,0,0,0,11,11,1990,6,3,2,5189,2,4,75454
9,1965,Two Different Worlds,Lenny Welch,Rock,234,8,4582,236,52,7503,19863.0,4839,19915.0,6,0,0,0,0,0,0,1,0,0,0,66,71,1990,6,3,2,5194,2,4,75454
5,1963,Old Enough To Love,Ricky Nelson,Rock,13,3,7564,43,4052,4033,15769.0,5141,19821.0,6,0,0,0,0,0,0,1,0,0,0,199,199,1990,7,4,2,5196,2,4,75454
9,1966,Peter Rabbit,Dee Jay And The Runaways,Rock,454,11,2925,1240,100,7191,19690.0,4847,19790.0,6,0,0,0,0,0,0,1,0,0,0,11,11,1990,6,3,2,5199,2,4,75454
7,1962,That Stranger Used To Be My Girl,Trade Martin,Rock,429,8,3074,1522,666,5861,19091.0,4879,19757.0,6,0,0,0,0,0,0,1,0,0,0,8,8,1990,6,3,2,5200,2,4,75454
8,1969,I Can't Quit Her,The Arbors,Rock,135,5,5492,511,292,6520,19441.0,4857,19733.0,6,0,0,0,0,0,0,1,0,0,0,29,29,1990,6,3,2,5204,2,4,75454
4,1969,Lady-O,The Turtles,Rock,71,4,6198,95,12574,2850,7133.0,6183,19707.0,6,0,0,0,0,0,0,1,0,0,0,137,137,1990,8,4,3,5205,2,4,75454
7,1958,Need You,Donnie Owens,Rock,807,15,1392,1000,800,5704,18863.0,4897,19663.0,6,0,0,0,0,0,0,1,0,0,0,15,15,1990,6,3,2,5208,2,4,75454
3,1963,Drownin' My Sorrows,Connie Francis,Rock,332,7,3740,2,17687,2497,1929.0,7499,19616.0,6,0,0,0,0,0,0,1,0,0,0,485,485,1990,9,5,3,5209,2,4,75454
5,1966,Distant Shores,Chad & Jeremy,Rock,423,9,3120,180,4064,4029,15536.0,5161,19600.0,6,0,0,0,0,0,0,1,0,0,0,86,86,1990,7,4,2,5210,2,4,75454
7,1961,Trees,The Platters,Rock,120,4,5635,64,1546,5053,17912.0,4965,19458.0,6,0,0,0,0,0,0,1,0,0,0,171,171,1990,6,3,2,5212,2,4,75454
5,1959,Save My Soul,Jack Scott,Rock,54,3,6468,93,3838,4088,15620.0,5152,19458.0,6,0,0,0,0,0,0,1,0,0,0,138,138,1990,7,4,2,5213,2,4,75454
8,1963,Pin A Medal On Joey,James Darren,Rock,184,6,4980,248,415,6246,19038.0,4884,19453.0,6,0,0,0,0,0,0,1,0,0,0,61,70,1990,6,3,2,5214,2,4,75454
8,1963,New Mexican Rose,The 4 Seasons,Rock,314,7,3908,92,269,6596,19007.0,4888,19276.0,6,0,0,0,0,0,0,1,0,0,0,139,205,1990,6,3,2,5226,2,4,75454
9,1963,Daisy Petal Pickin',Jimmy Gilmer And The Fireballs,Rock,695,11,1803,449,68,7387,19195.0,4871,19263.0,6,0,0,0,0,0,0,1,0,0,0,33,33,1990,6,3,2,5228,2,4,75454
6,1960,Gee Whiz,The Innocents,Rock,555,11,2395,700,2384,4598,16861.0,5045,19245.0,-1,0,0,0,0,0,0,0,0,0,0,21,21,1990,7,4,2,5231,2,4,75454
7,1965,You've Never Been In Love Like This Before,Unit Four plus Two,Rock,11,2,7659,1245,823,5676,18378.0,4931,19201.0,6,0,0,0,0,0,0,1,0,0,0,11,11,1990,6,3,2,5234,2,4,75454
5,1969,Turn On A Dream,The Box Tops,Rock,264,7,4323,156,7583,3418,11610.0,5570,19193.0,6,0,0,0,0,0,0,1,0,0,0,97,97,1990,7,4,3,5235,2,4,75454
10,1965,Seein' The Right Love Go Wrong,Jack Jones,Rock,370,9,3456,94,18,7840,19129.0,4875,19147.0,6,0,0,0,0,0,0,1,0,0,0,138,138,1990,6,3,2,5236,2,4,75454
6,1969,She Belongs To Me,Rick Nelson,Rock,644,18,2018,52,2250,4673,16880.0,5040,19130.0,6,0,0,0,0,0,0,1,0,0,0,187,187,1990,7,4,2,5239,2,4,75454
4,1964,Hey Now,Lesley Gore,Rock,91,6,5966,73,14706,2682,4420.0,6746,19126.0,6,0,0,0,0,0,0,1,0,0,0,157,157,1990,9,5,3,5240,2,4,75454
9,1960,Night Theme,The Mark II,Rock,112,7,5725,1618,91,7250,19019.0,4886,19110.0,6,0,0,0,0,0,0,1,0,0,0,7,7,1990,6,3,2,5241,2,4,75454
7,1965,I Don't Wanna Lose You Baby,Chad & Jeremy,Rock,375,7,3423,180,1056,5430,18041.0,4952,19097.0,6,0,0,0,0,0,0,1,0,0,0,86,86,1990,6,3,2,5242,2,4,75454
4,1970,Puppet Man,The 5th Dimension,Rock,475,8,2793,61,12246,2889,6838.0,6234,19084.0,6,0,0,0,0,0,0,1,0,0,0,175,290,1990,8,4,3,5244,2,4,75454
4,1964,Big Party,Barbara & The Browns,Rock,8,2,7806,2174,13576,2761,5485.0,6480,19061.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,8,4,3,5245,2,4,75454
4,1966,Blue River,Elvis Presley,Rock,6,1,7981,25,9336,3206,9611.0,5781,18947.0,6,0,0,0,0,0,0,1,0,0,0,742,985,1990,7,4,3,5250,2,4,75454
5,1970,Sing A Song For Freedom,Frijid Pink,Rock,242,7,4513,631,6293,3600,12534.0,5451,18827.0,6,0,0,0,0,0,0,1,0,0,0,23,25,1990,7,4,2,5257,2,4,75454
4,1968,Take Me For A Little While,Vanilla Fudge,Rock,411,8,3185,917,13713,2751,5099.0,6557,18812.0,6,0,0,0,0,0,0,1,0,0,0,16,16,1990,8,4,3,5258,2,4,75454
6,1966,Satisfied With You,The Dave Clark Five,Rock,241,6,4526,39,1648,4982,17160.0,5010,18808.0,6,0,0,0,0,0,0,1,0,0,0,206,206,1990,6,4,2,5259,2,4,75454
8,1965,If You've Got A Heart,Bobby Goldsboro,Rock,254,8,4388,63,558,6007,18206.0,4943,18764.0,6,0,0,0,0,0,0,1,0,0,0,173,216,1990,6,3,2,5261,2,4,75454
9,1966,Big Time,Lou Christie,Rock,6,1,7977,176,115,7116,18646.0,4906,18761.0,-1,0,0,0,0,0,0,0,0,0,0,88,98,1990,6,3,2,5262,2,4,75454
6,1962,Let Me Be The One,The Paris Sisters,Rock,46,5,6600,434,1634,4996,17078.0,5017,18712.0,6,0,0,0,0,0,0,1,0,0,0,34,34,1990,6,4,2,5269,2,4,75454
5,1968,Hi-Heel Sneakers,Jose Feliciano,Rock,560,8,2366,333,5908,3664,12793.0,5425,18701.0,-1,0,0,0,0,0,0,0,0,0,0,45,47,1990,7,4,2,5270,2,4,75454
7,1962,I Can't Say Goodbye,Bobby Vee,Rock,9,1,7776,40,858,5641,17840.0,4971,18698.0,6,0,0,0,0,0,0,1,0,0,0,214,214,1990,6,3,2,5271,2,4,75454
10,1958,Joe Joe Gunne,Chuck Berry,Rock,50,5,6526,112,43,7564,18634.0,4907,18677.0,6,0,0,0,0,0,0,1,0,0,0,123,153,1990,6,3,2,5273,2,4,75454
9,1970,I Just Don't Know What To Do With Myself,Gary Puckett,Rock,133,4,5509,1930,206,6769,18455.0,4924,18661.0,6,0,0,0,0,0,0,1,0,0,0,4,9,1990,6,3,2,5274,2,4,75454
6,1965,Justine,The Righteous Brothers,Rock,41,3,6701,101,3342,4253,15286.0,5179,18628.0,6,0,0,0,0,0,0,1,0,0,0,130,164,1990,7,4,2,5277,2,4,75454
7,1963,31 Flavors,The Shirelles,Rock,4,1,8090,44,1272,5248,17345.0,5001,18617.0,6,0,0,0,0,0,0,1,0,0,0,198,198,1990,6,3,2,5279,2,4,75454
10,1960,(Theme From) The Sundowners,Mantovani & His Orchestra,Rock,8,1,7799,2378,0,8404,18400.0,4929,18400.0,-1,0,0,0,0,0,0,0,0,0,0,1,1,1990,6,3,2,5287,2,4,75454
6,1967,I Can't Help It (If I'm Still In Love With You),B.J. Thomas,Rock,7,1,7877,133,1697,4951,16675.0,5061,18372.0,6,0,0,0,0,0,0,1,0,0,0,108,218,1990,7,4,2,5289,2,4,75454
5,1962,Let Me Call You Sweetheart,Timi Yuro,Rock,114,5,5711,231,3576,4169,14717.0,5222,18293.0,6,0,0,0,0,0,0,1,0,0,0,68,68,1990,7,4,2,5291,2,4,75454
8,1965,Our World,Johnny Tillotson,Rock,150,6,5337,27,294,6507,17976.0,4958,18270.0,6,0,0,0,0,0,0,1,0,0,0,234,234,1990,6,3,2,5292,2,4,75454
8,1966,It's Not The Same,Anthony & The Imperials,Rock,18,2,7343,2132,643,5895,17617.0,4983,18260.0,6,0,0,0,0,0,0,1,0,0,0,3,3,1990,6,3,2,5293,2,4,75454
5,1966,Mame,Bobby Darin,Rock,245,7,4479,8,6513,3570,11663.0,5553,18176.0,6,0,0,0,0,0,0,1,0,0,0,326,334,1990,7,4,2,5298,2,4,75454
4,1960,Lovey Dovey,Buddy Knox,Rock,379,9,3397,574,11067,3012,7099.0,6191,18166.0,6,0,0,0,0,0,0,1,0,0,0,40,40,1990,8,4,3,5299,2,4,75454
7,1967,To Give (The Reason I Live),Frankie Valli,Rock,449,8,2949,294,1529,5066,16615.0,5066,18144.0,6,0,0,0,0,0,0,1,0,0,0,52,138,1990,7,4,2,5302,2,4,75454
7,1964,Who's Been Sleeping In My Bed?,Linda Scott,Rock,1,1,8387,151,1256,5260,16878.0,5041,18134.0,-1,0,0,0,0,0,0,0,0,0,0,98,98,1990,7,4,2,5303,2,4,75454
4,1967,Girl (You Captivate Me),? (Question Mark) & The Mysterians,Rock,4,2,8149,450,15456,2631,2662.0,7252,18118.0,-1,0,0,0,0,0,0,0,0,0,0,33,33,1990,9,5,3,5304,2,4,75454
9,1960,The Happy Muleteer,Ivo Robic,Rock,139,6,5449,1788,134,7025,17960.0,4959,18094.0,6,0,0,0,0,0,0,1,0,0,0,6,6,1990,6,3,2,5305,2,4,75454
9,1968,"Shoot'em Up, Baby",Andy Kim,Rock,447,10,2964,230,124,7067,17935.0,4962,18059.0,6,0,0,0,0,0,0,1,0,0,0,68,107,1990,6,3,2,5307,2,4,75454
10,1962,Someday (When I'm Gone From You),Bobby Vee and The Crickets,Rock,3,2,8241,2225,2,8134,18013.0,4955,18015.0,6,0,0,0,0,0,0,1,0,0,0,2,2,1990,6,3,2,5310,2,4,75454
8,1964,Unless You Care,Terry Black,Rock,3,2,8227,2228,482,6136,17480.0,4991,17962.0,-1,0,0,0,0,0,0,0,0,0,0,2,2,1990,6,3,2,5313,2,4,75454
8,1963,Turn Around,Dick and DeeDee,Rock,485,9,2736,226,255,6632,17696.0,4979,17951.0,6,0,0,0,0,0,0,1,0,0,0,69,69,1990,6,3,2,5315,2,4,75454
5,1960,Down Yonder,Johnny And The Hurricanes,Rock,321,9,3852,206,3832,4091,14078.0,5299,17910.0,6,0,0,0,0,0,0,1,0,0,0,76,76,1990,7,4,2,5317,2,4,75454
