song,artist,lastfm_count,new_popularity
The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,9.0,7972
Goodbye My Lover Goodbye,The Searchers,9.0,7973
"(The Story Of) Woman, Love And A Man (Part 1)",Tony Clarke,9.0,7974
The Astronaut (Parts 1 & 2),Jose Jimenez,9.0,7975
The Dodo,Jumpin' Gene Simmons,9.0,7976
One More Sunrise (Morgen),Leslie Uggams,9.0,7977
Happy Shades Of Blue,Freddie Cannon,9.0,7978
Frankie And Johnny,The Greenwood County Singers,9.0,7979
Hi Hi Hazel,Gary And The Hornets,9.0,7980
I Don't Want To Walk Without You,Phyllis McGuire,9.0,7981
Image - Part 1,Hank Levine And Orchestra,9.0,7982
Slippin' & Slidin',Willie Mitchell,9.0,7983
Oh Mein Papa,Dick Lee,9.0,7984
Ramrod,Duane Eddy His Twangy Guitar And The Rebels,8.0,7985
Blue Moon,Herb Lance & The Classics,8.0,7986
Rebel-'Rouser,Duane Eddy His Twangy Guitar And The Rebels,8.0,7987
Go With Me,Gene And Debbe,8.0,7988
You Keep Me Hangin' On/Hurt So Bad,Jackie DeShannon,8.0,7989
Too Pooped To Pop (Casey),Chuck Berry,8.0,7990
Saltwater Taffy,Morty Jay And The Surferin' Cats,8.0,7991
Senza Mamma (With No One),Connie Francis,8.0,7992
Blessed Are The Lonely,Robert Knight,8.0,7993
What Did Daddy Do,Shep And The Limelites,8.0,7994
Goldfinger,John Barry and His Orchestra,8.0,7995
Beach Party,Dave York and The Beachcombers,8.0,7996
High Hopes,Frank Sinatra and a bunch of kids,8.0,7997
(Theme from) The Dark At The Top Of The Stairs,Ernie Freeman,8.0,7998
Bony Moronie,The Appalachians,8.0,7999
Yellow Bird,Lawrence Welk And His Orchestra,8.0,8000
Morgen,Ivo Robic and The Song-Masters,8.0,8001
(Do The) Push And Pull Part I,Rufus Thomas,7.0,8002
N-E-R-V-O-U-S!,Ian Whitcomb,7.0,8003
Someone To Come Home To,The Ames Brothers,7.0,8004
Lovin' Season,Gene And Debbe,7.0,8005
The Madison Time - Part I,Ray Bryant Combo,7.0,8006
The Yen Yet Song,Gary Cane And His Friends,7.0,8007
Don't Answer The Door - Part 1,B.B. King,7.0,8008
I'll Make You Mine,Bobby Vee With The Eligibles,7.0,8009
(The Clickity Clack Song) Four Little Heels,Brian Hyland,7.0,8010
Who Are They To Say,The DeCastro Sisters,7.0,8011
Alvin's Orchestra,David Seville And The Chipmunks,7.0,8012
Hey Boy Take A Chance On Love,Ruby Andrews,7.0,8013
Sticks And Stones,Ray Charles and his Orchestra,7.0,8014
Happy And Me,Don And The Goodtimes,7.0,8015
You Wanted Someone To Play With (I Wanted Someone To Love),Frankie Laine,7.0,8016
Furry Murray,The Tradewinds,7.0,8017
"Goodnight, Irene",Jerry Reed And The Hully Girlies,7.0,8018
Walk On The Wild Side (Part 1),Jimmy Smith And The Big Band,7.0,8019
Gonna Raise A Rukus Tonight,Jimmy Dean,7.0,8020
La Pachanga,Audrey Arno And The Hazy Osterwald Sextet,7.0,8021
Big Leg Woman (With A Short Short Mini Skirt),Israel Popper Stopper Tolbert,6.0,8022
Don't You Know Yockomo,Huey piano Smith With His Clowns,6.0,8023
Mexican Pearls,Billy Vaughn And His Orchestra,6.0,8024
Runaway,Lawrence Welk And His Orchestra,6.0,8025
The Charanga,Merv Griffin,6.0,8026
I'll Get By (As Long As I Have You),Billy Williams,6.0,8027
My Sweet Lord/Isn't It A Pity,George Harrison,6.0,8028
"No Other Arms, No Other Lips",The Four Aces,6.0,8029
Not Too Long Ago,The Uniques Featuring Joe Stampley,6.0,8030
Chain Of Fools (Part 1),Jimmy Smith,6.0,8031
You're Nobody Till Somebody Loves You,The Wonder Who?,5.0,8032
Bei Mir Bist Du Schön,Louis Prima And Keely Smith,5.0,8033
Night Train,Richard Hayman And His Orchestra,5.0,8034
I'm Movin' On,Ray Charles and his Orchestra,5.0,8035
Stockholm,Lawrence Welk And His Orchestra,5.0,8036
Teen-Ex,The Browns featuring Jim Edward Brown,5.0,8037
"(Mama Come Quick, and Bring Your) Lickin' Stick",George Torrence & The Naturals,5.0,8038
Walkin' Proud,The Pete Klint Quintet,5.0,8039
Philadelphia U.S.A.,Art Lund,5.0,8040
Searching,Jack Eubanks,5.0,8041
Don't It Make You Want To Go Home,Brook Benton With The Dixie Flyers,5.0,8042
(You've Got) Personality And Chantilly Lace,Mitch Ryder,5.0,8043
"Back At The Chicken Shack, Part 1",Jimmy Smith,5.0,8044
I'm Confessin' (That I Love You),Nino Tempo & April Stevens,5.0,8045
Please Don't Do It,Dale Wright And The Wright Guys With the Dons,5.0,8046
"Wendy, Wendy",The Four Coins,5.0,8047
Feelin' So Good (S.k.o.o.b.y-D.o.o),The Archies,5.0,8048
Gidget,Jimmy Darren,5.0,8049
Yea - Yea (Class Cutter),Dale Hawkins,5.0,8050
Walkin' To Mother's,Ray Anthony and His Orchestra,5.0,8051
Sound-Off,Titus Turner,5.0,8052
Smokie-Part 2,Bill Doggett,5.0,8053
Drive My Car,Bob Kuban And The In-Men,4.0,8054
Still No. 2,Ben Colder,4.0,8055
Hully Gully Guitar,Jerry Reed And The Hully Girlies,4.0,8056
Apache '65,The Arrows Featuring Davie Allan,4.0,8057
Black Hands White Cotton,The Caboose,4.0,8058
Three Stars,Tommy Dee with Carol Kay and the Teen-Aires,4.0,8059
Ode To Billie Joe,The Kingpins,4.0,8060
Does He Mean That Much To You?,Eddy Arnold,4.0,8061
Breakwater,Lawrence Welk And His Orchestra,4.0,8062
Losers Weepers - Part I,Etta James,4.0,8063
Banjo Boy,Art Mooney And His Orchestra,4.0,8064
Sweet Someone,Eddie and Betty,4.0,8065
"Two-Ten, Six-Eighteen (Doesn't Anybody Know My Name)",Jimmie Rodgers,4.0,8066
Keep Your Hands In Your Pockets,The Playmates,4.0,8067
Old MacDonald,The Chargers,4.0,8068
Moonflight,Vik Venus Alias: Your Main Moon Man,4.0,8069
Where Is My Mind,The Vanilla Fudge,4.0,8070
Rockin' Crickets,Hot-Toddys featuring Bill Pennell,4.0,8071
La Dolce Vita (The Sweet Life),Ray Ellis And His Orchestra,4.0,8072
Michelle,Billy Vaughn And His Orchestra,4.0,8073
Oh Baby Don't You Weep (Part 1),James Brown And The Famous Flames,4.0,8074
Chicken Feed,Bent Fabric and His Piano,4.0,8075
Sugar Lips,Al (He's the King) Hirt,3.0,8076
Dutchman's Gold,Walter Brennan With Billy Vaughn and his Orchestra,3.0,8077
Ronnie,The 4 Seasons Featuring the Sound of Frankie Valli,3.0,8078
"Ciao, Ciao Bambina",Jacky Noguez And His Musette Orchestra,3.0,8079
Like I Love You,Edd Byrnes and Friend,3.0,8080
Where Do I Go/Be-In/Hare Krishna,The Happenings,3.0,8081
Love Theme From The Sandpiper (The Shadow Of Your Smile),Tony Bennett,3.0,8082
Got A Match?,Frank Gallup,3.0,8083
Cowboy Jimmy Joe (Die Sterne Der Prarie),Lolita,3.0,8084
Busted,Ray Charles and his Orchestra,3.0,8085
The Organ Grinder's Swing,Jimmy Smith With Kenny Burrell And Grady Tate,3.0,8086
CooCoo-U,The Kingston Trio,3.0,8087
Dream Boy,Annette With The Afterbeats,3.0,8088
Rainbow '65 (Part I),Gene Chandler,3.0,8089
Save It For Me,The 4 Seasons Featuring the Sound of Frankie Valli,3.0,8090
The Ten Commandments Of Love,James MacArthur,3.0,8091
A Man And A Woman,Tamiko Jones with Herbie Mann,3.0,8092
Detroit City No. 2,Ben Colder,3.0,8093
Your Cheatin' Heart,Billy Vaughn And His Orchestra,3.0,8094
Little Miss Stuck-Up,The Playmates,3.0,8095
Ground Hog,The Browns featuring Jim Edward Brown,3.0,8096
Red Pepper I,Roosevelt Fountain And Pens Of Rhythm,3.0,8097
"Oh, Rock My Soul (Part I)","Peter, Paul & Mary",3.0,8098
Opus 17 (Don't You Worry 'Bout Me),The 4 Seasons Featuring the Sound of Frankie Valli,3.0,8099
Moonlight And Roses (Bring Mem'ries Of You),Vic Dana,3.0,8100
La Montana (If She Should Come To You),Frank DeVol and his Rainbow Strings,3.0,8101
Scarlett O'Hara,Lawrence Welk And His Orchestra,3.0,8102
"One Love, One Heart",The Four Coins,3.0,8103
Patricia - Twist,Perez Prado And His Orchestra,3.0,8104
Yep!,Duane Eddy His Twangy Guitar And The Rebels,3.0,8105
Laugh,The Velvets featuring Virgil Johnson,3.0,8106
......And Roses And Roses,Andy Williams,3.0,8107
I Don't Know What You've Got But It's Got Me - Part I,Little Richard,2.0,8108
I'm Into Lookin' For Someone To Love Me,Bobby Vee,2.0,8109
Look What They've Done To My Song Ma,The New Seekers featuring Eve Graham,2.0,8110
Zazueira (Za-zoo-wher-a),Herb Alpert & The Tijuana Brass,2.0,8111
Pitter-Patter,The Four Sportsmen,2.0,8112
Pop Pop Pop - Pie,The Sherrys,2.0,8113
Johnny B. Goode,Dion Di Muci,2.0,8114
I Know I Know,Pookie Hudson,2.0,8115
Rockhouse (Part 2),Ray Charles and his Orchestra,2.0,8116
Desiree',The Left Banke,2.0,8117
Mill Valley,Miss Abrams And The Strawberry Point School Third Grade Class,2.0,8118
Hook And Sling-Part I,Eddie Bo,2.0,8119
That's My Desire,Yvonne Baker and the Sensations,2.0,8120
Yes - Sir - ee,Dodie Stevens,2.0,8121
Farewell Love Scene,Romeo & Juliet Soundtrack,2.0,8122
Theme from Tunes Of Glory,The Cambridge Strings And Singers,2.0,8123
Dr. Ben Basey,Mickey Shorr and The Cutups,2.0,8124
(See You At The) Go-Go,Dobie Gray,2.0,8125
The Minotaur,Dick Hyman & His Electric Eclectics,2.0,8126
Please Say You're Fooling,Ray Charles and his Orchestra,2.0,8127
Michael - Pt. 1,Steve Alaimo,2.0,8128
Marina,Jacky Noguez And His Orchestra,2.0,8129
The Ghetto-Part 1,Donny Hathaway,2.0,8130
Truck Stop,Jerry Smith and his Pianos,2.0,8131
Black Berries - Pt 1,The Isley Brothers,2.0,8132
Don't Pat Me On The Back And Call Me Brother,John W. Anderson presents KaSandra,2.0,8133
Someday (When I'm Gone From You),Bobby Vee and The Crickets,2.0,8134
Autumn Leaves - 1965,Roger Williams,2.0,8135
I Heard It Thru The Grapevine,King Curtis & The Kingpins,2.0,8136
Theme From The Sundowners,Felix Slatkin Orchestra and Chorus,2.0,8137
Working My Way Back To You,The 4 Seasons Featuring the Sound of Frankie Valli,2.0,8138
Up To My Neck In High Muddy Water,Linda Ronstadt & The Stone Poneys,2.0,8139
I'll Walk The Line,Don Costa And His Orchestra And Chorus,2.0,8140
Baby Baby Baby,Anna King-Bobby Byrd,2.0,8141
She's Ready,Spiral Starecase Featuring: Pat Upton,1.0,8142
Them That Got,Ray Charles and his Orchestra,1.0,8143
Do The Clam,"Elvis Presley With The Jordanaires, Jubilee Four & Carol Lombard Trio",1.0,8144
Let A Man Come In And Do The Popcorn (Part Two),James Brown,1.0,8145
Maybe Just Today,Bobby Vee And The Strangers,1.0,8146
Midnight Lace,David Carroll And His Orchestra,1.0,8147
My Baby Don't Dig Me,Ray Charles and his Orchestra,1.0,8148
At The Club,Ray Charles and his Orchestra,1.0,8149
The Love You Save/I Found That Girl,Jackson 5,1.0,8150
Slipin' And Slidin',Jim and Monica,1.0,8151
Toys In The Attic,"Joe Sherman, his Orchestra and Chorus",1.0,8152
Why Don't You Believe Me,The Duprees featuring Joey Vann,1.0,8153
America Is My Home - Pt. 1,James Brown And The Famous Flames,1.0,8154
Alvin For President,David Seville And The Chipmunks,1.0,8155
Wizard Of Love,The Ly - Dells,1.0,8156
Big Man In Town,The 4 Seasons Featuring the Sound of Frankie Valli,1.0,8157
Who Stole The Keeshka?,The Matys Bros.,1.0,8158
Rag Doll,The 4 Seasons Featuring the Sound of Frankie Valli,1.0,8159
Montage From How Sweet It Is (I Know That You Know),The Love Generation,1.0,8160
Look For A Star - Part I,Garry Mills,1.0,8161
I Have A Dream,"Rev. Martin Luther King, Jr.",1.0,8162
"Midnight Special, Part 1",Jimmy Smith,1.0,8163
Beggin',The 4 Seasons Featuring the Sound of Frankie Valli,1.0,8164
Ebb Tide,The Platters Featuring Tony Williams,1.0,8165
American Woman/No Sugar Tonight,The Guess Who,1.0,8166
Check Yourself,I.A.P. Co. (the Italian Asphalt & Pavement Company),1.0,8167
Fancy Pants,Al (He's the King) Hirt,1.0,8168
Hide 'Nor Hair,Ray Charles and his Orchestra,1.0,8169
Bluebell,Mitch Miller and his Orchestra and Chorus,1.0,8170
Heart! (I Hear You Beating),Wayne Newton And The Newton Brothers,1.0,8171
Up -- Up And Away,The 5th Dimension,1.0,8172
Does Your Chewing Gum Lose It's Flavor (On The Bedpost Over Night),Lonnie Donegan And His Skiffle Group,1.0,8173
Hobo Flats - Part I,Jimmy Smith,1.0,8174
Mexico,Bob Moore and His Orch.,1.0,8175
Memory Lane,The Hippies (Formerly The Tams),1.0,8176
Four By The Beatles,The Beatles,1.0,8177
Comin' Home,Delaney & Bonnie & Friends/Eric Clapton,1.0,8178
Lookin' For Love,Ray Conniff And The Singers,1.0,8179
The Big Time Spender (Parts I & II),Cornbread & Biscuits,1.0,8180
Welcome Home,Sammy Kaye And His Orchestra,1.0,8181
"Music, Music, Music",The Sensations featuring Yvonne,1.0,8182
Yeh-Yeh!,Mongo Santamaria Orch.,1.0,8183
Blue Christmas,The Browns featuring Jim Edward Brown,1.0,8184
The Sundowners,Billy Vaughn And His Orchestra,1.0,8185
Gator Tails And Monkey Ribs,The Spats Featuring Dick Johnson,1.0,8186
You Never Miss Your Water (Till The Well Runs Dry),Little Esther Phillips & Big Al Downing,1.0,8187
Release Me,Esther Phillips Little Esther,1.0,8188
Once Upon A Time,Rochell And The Candles with Johnny Wyatt,1.0,8189
Kay,"John Wesley Ryles, I",1.0,8190
A Womans' Way,Rozetta Johnson,1.0,8191
Theme From The Unforgiven (The Need For Love),Don Costa And His Orchestra And Chorus,1.0,8192
4 - By The Beatles,The Beatles,1.0,8193
Sax Fifth Avenue,Johnny Beecher and his Buckingham Road Quintet,1.0,8194
What'd I Say,Elvis Presley With The Jubilee Four And Carole Lombard Quartet,1.0,8195
You Can't Be True Dear,The Mary Kaye Trio,1.0,8196
Dr. Jon (The Medicine Man),Jon & Robin And The In Crowd,1.0,8197
(A Ship Will Come) Ein Schiff Wird Kommen,Lale Anderson,1.0,8198
Donna The Prima Donna,Dion (Di Muci),1.0,8199
Roses Are Red My Love,The You Know Who Group!,1.0,8200
Sweet Georgia Brown,Carroll Bros.,1.0,8201
Shirl Girl,Wayne Newton And The Newton Brothers,1.0,8202
Rib Tip's (Part 1),Andre Williams & His Orch.,1.0,8203
I'm Your Hoochie Cooche Man (Part 1),Jimmy Smith,1.0,8204
The White Rose Of Athens,David Carroll And His Orchestra,1.0,8205
Funky Walk Part I (East),Dyke And The Blazers,1.0,8206
We Got To Live Together - Part I,Buddy Miles,1.0,8207
Up Around The Bend/Run Through The Jungle,Creedence Clearwater Revival,1.0,8208
Lookin' Out My Back Door/Long As I Can See The Light,Creedence Clearwater Revival,1.0,8209
Believe In Me Baby - Part I,Jesse James,1.0,8210
(How Bout A Little Hand For) The Boys In The Band,The Boys In The Band,1.0,8211
Something's Missing,5 Stairsteps and Cubie,0.0,8212
I Want To Hold Your Hand,Boston Pops Orchestra  Arthur Fiedler,0.0,8213
Have You Heard,The Duprees featuring Joey Vann,0.0,8214
-twistin'-White Silver Sands,Bill Black's Combo,0.0,8215
Peter Gunn,Ray Anthony and His Orchestra,0.0,8216
Just Call Me (And I'll Understand),Lloyd Price and His Orchestra,0.0,8217
Peg O' My Heart,Robert Maxwell His Harp And Orchestra,0.0,8218
The Girl With The Story In Her Eyes,Safaris with The Phantom's Band,0.0,8219
The Wonder Of You/Mama Liked The Roses,Elvis Presley,0.0,8220
The Long And Winding Road/For You Blue,The Beatles,0.0,8221
I Gotta Woman (Part One),Ray Charles and his Orchestra,0.0,8222
Love Is Blue (L'Amour Est Bleu),Claudine Longet,0.0,8223
A Time To Love-A Time To Cry (Petite Fleur),Lou Johnson,0.0,8224
Electric Stories,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8225
Travelin' Band/Who'll Stop The Rain,Creedence Clearwater Revival,0.0,8226
The Old Lamplighter,The Browns featuring Jim Edward Brown,0.0,8227
Oh Happy Day,The Edwin Hawkins' Singers Featuring: Dorothy Combs Morrison,0.0,8228
What Now My Love,Groove Holmes,0.0,8229
Blistered/See Ruby Fall,Johnny Cash,0.0,8230
Till There Was You,Anita Bryant,0.0,8231
Hot Cakes! 1st Serving,Dave Baby Cortez,0.0,8232
How Blue Can You Get,B.B. King And His Orchestra,0.0,8233
Question,The Moody Blues,0.0,8234
I Can't Say Goodbye,The Fireflies Featuring Ritchie Adams,0.0,8235
Thank You Falettinme Be Mice Elf Agin/Everybody Is A Star,Sly & The Family Stone,0.0,8236
The Guns Of Navarone,Joe Reisman Orch. & Chorus,0.0,8237
It's Wonderful To Be In Love,The Ovations (featuring Louis Williams),0.0,8238
Shop Around,The Miracles (featuring Bill Smokey Robinson),0.0,8239
I've Lost You/The Next Step Is Love,Elvis Presley,0.0,8240
Till There Was You,Valjean on Piano,0.0,8241
Rainy Night In Georgia/Rubberneckin',Brook Benton,0.0,8242
You Make Me Real/Roadhouse Blues,The Doors,0.0,8243
Straighten Up & Fly Right,DeJohn Sisters,0.0,8244
"Bye, Bye, Baby (Baby, Goodbye)",The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8245
The Phoenix Love Theme (Senza Fine),The Brass Ring featuring Phil Bodner,0.0,8246
Tell It To The Rain,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8247
What'd I Say (Part I & II),Ray Charles and his Orchestra,0.0,8248
Sweet Soul Medley - Part 1,The Magnificent Men,0.0,8249
The Brightest Smile In Town,Ray Charles and his Orchestra,0.0,8250
For Love,Lloyd Price and His Orchestra,0.0,8251
Where Do You Come From,Elvis Presley With The Jordanaires,0.0,8252
Wont'cha Come Home,Lloyd Price and His Orchestra,0.0,8253
You Don't Know Me,Lenny Welch,0.0,8254
Flower Of Love,The Crests featuring Johnny Mastro,0.0,8255
Down On The Corner/Fortunate Son,Creedence Clearwater Revival,0.0,8256
Main Theme from Exodus (Ari's Theme),Mantovani & His Orch.,0.0,8257
Jeremiah Peabody's Poly Unsaturated Quick Dissolving Fast Acting Pleasant T,Ray Stevens,0.0,8258
My Heart Became Of Age,Annette With The Afterbeats,0.0,8259
I Want To Hold Your Hand,The Beatles,0.0,8260
You Don't Have To Say You Love Me/Patch It Up,Elvis Presley,0.0,8261
I've Got You Under My Skin,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8262
Riders In The Sky,Lawrence Welk His Orchestra And Chorus,0.0,8263
I Don't Want Nobody (To Have My Love But You),Ella Johnson with Buddy Johnson,0.0,8264
Peter Gunn,Duane Eddy His Twangy Guitar And The Rebels,0.0,8265
"First Love, First Tears",Duane Eddy His Twangy Guitar And The Rebels,0.0,8266
Send Me The Pillow You Dream On,Dean Martin,0.0,8267
Pepe,Duane Eddy His Twangy Guitar And The Rebels,0.0,8268
I'll Take You Home,The Drifters,0.0,8269
Send Me The Pillow You Dream On,Johnny Tillotson,0.0,8270
The Jam - Part 1,Bobby Gregg and His Friends,0.0,8271
C'mon Marianne,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8272
Papa's Got A Brand New Bag (Part I),James Brown And The Famous Flames,0.0,8273
Goldfinger,Shirley Bassey,0.0,8274
That's Someone You Never Forget,Elvis Presley With The Jordanaires,0.0,8275
Lady Luck,Lloyd Price and His Orchestra,0.0,8276
I Need You Now,100 Strings and Jono (Choir of 40 Voices),0.0,8277
Love Is Blue (L'Amour Est Bleu),Manny Kellem - His Orchestra And Voices,0.0,8278
River Deep-Mountain High,Deep Purple,0.0,8279
We Gotta All Get Together,Paul Revere & The Raiders Featuring Mark Lindsay,0.0,8280
Hi Heel Sneakers - Pt. 1,Ramsey Lewis Trio,0.0,8281
A Change Is Gonna Come & People Gotta Be Free/The Declaration,The 5th Dimension,0.0,8282
Cherié,Bobby Rydell,0.0,8283
"I Don't Want Nobody To Give Me Nothing (Open Up The Door, I'll Get It Mysel",James Brown,0.0,8284
(Quarter To Four) Stomp,The Stompers,0.0,8285
Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,0.0,8286
Goldfinger,Jack Laforge His Piano and Orchestra,0.0,8287
Land Of A Thousand Dances (Part I),Thee Midniters,0.0,8288
Laura (Tell Me What He's Got That I Ain't Got),Brook Benton,0.0,8289
Shout! - Part 1,Chambers Brothers,0.0,8290
No If's - No And's,Lloyd Price and His Orchestra,0.0,8291
Will You Love Me Tomorrow,The Shirelles,0.0,8292
On The Beach,Frank Chacksfield And His Orch.,0.0,8293
Sie Liebt Dich (She Loves You),Die Beatles,0.0,8294
I Really Don't Want To Know/There Goes My Everything,Elvis Presley,0.0,8295
In The Mood,Ernie Fields & Orch.,0.0,8296
Toy Soldier,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8297
O-o-h Child/Dear Prudence,The 5 Stairsteps,0.0,8298
I'll Take You Home,The Corsairs Featuring Jay Bird Uzzell,0.0,8299
I'm Comin' On On Back To You,Jackie Wilson,0.0,8300
I'm A Happy Man,The Jive Five (featuring Eugene Pitt),0.0,8301
The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,0.0,8302
What Now My Love,Mitch Ryder,0.0,8303
River Deep-Mountain High,Ike & Tina Turner Featuring Tina,0.0,8304
Question,Lloyd Price and His Orchestra,0.0,8305
Sole Sole Sole,Siw Malmkvist-Umberto Marcato,0.0,8306
But On The Other Hand Baby,Ray Charles and his Orchestra,0.0,8307
Up Above My Head (I Hear Music In The Air),Al (He's the King) Hirt,0.0,8308
The Quiet Three,Duane Eddy His Twangy Guitar And The Rebels,0.0,8309
Watch The Flowers Grow,The 4 Seasons Featuring the Sound of Frankie Valli,0.0,8310
The Last Minute (Pt. I),Jimmy McGriff,0.0,8311
The Old Payola Roll Blues (Side I),Stan Freberg,0.0,8312
"Your Time Hasn't Come Yet, Baby",Elvis Presley With The Jordanaires,0.0,8313
Cuando Calienta El Sol (When The Sun Is Hot),Steve Allen and His Orchestra with The Copacabana Trio,0.0,8314
(It's No) Sin,The Duprees featuring Joey Vann,0.0,8315
What Time Is It?,The Jive Five (featuring Eugene Pitt),0.0,8316
Ringo's Theme (This Boy),George Martin And His Orch.,0.0,8317
Going To Chicago Blues,Count Basie & His Orch.,0.0,8318
